Account_Num,Provider_Num,City,Hosp_Name,Hosp_Address,Score,Acct_Name_Lookup,Reimbursement_Name_Lookup
19737,365534,1,1.0,1.0,3.0,PHOEBE PUTNEY MEMORIAL HOSPITAL_417 THIRD AVENUE_ALBANY_GA,PHOEBE PUTNEY MEMORIAL HOSPITAL_417 THIRD AVENUE_ALBANY_GA
19728,569481,1,1.0,1.0,3.0,COX MEDICAL CENTERS_3801 SOUTH NATIONAL AVENUE_SPRINGFIELD_MO,COX MEDICAL CENTERS_3801 SOUTH NATIONAL AVENUE_SPRINGFIELD_MO
19595,131390,1,1.0,1.0,3.0,MARION GENERAL HOSPITAL_1000 MCKINLEY PARK DRIVE_MARION_OH,MARION GENERAL HOSPITAL_1000 MCKINLEY PARK DRIVE_MARION_OH
19571,200971,1,1.0,1.0,3.0,SSM HEALTH ST. MARY'S HOSPITAL - JEFFERSON CITY_2505 MISSION DRIVE_JEFFERSON CITY_MO,SSM HEALTH ST. MARY'S HOSPITAL - JEFFERSON CITY_2505 MISSION DRIVE_JEFFERSON CITY_MO
19562,295773,1,1.0,1.0,3.0,MERCY HOSPITAL LEBANON_100 HOSPITAL DRIVE_LEBANON_MO,MERCY HOSPITAL LEBANON_100 HOSPITAL DRIVE_LEBANON_MO
19559,504063,1,0.0,1.0,2.0,MUNSON HEALTHCARE MANISTEE HOSPITAL_1465 E PARKDALE AVE_MANISTEE_MI,WEST SHORE MEDICAL CENTER_1465 E PARKDALE AVE_MANISTEE_MI
19508,783824,1,1.0,1.0,3.0,MOUNT SINAI MEDICAL CENTER_4300 ALTON RD_MIAMI BEACH_FL,MOUNT SINAI MEDICAL CENTER_4300 ALTON RD_MIAMI BEACH_FL
19435,469598,1,1.0,1.0,3.0,JENNIE STUART MEDICAL CENTER_320 WEST 18TH STREET_HOPKINSVILLE_KY,JENNIE STUART MEDICAL CENTER_320 WEST 18TH STREET_HOPKINSVILLE_KY
19357,248706,1,1.0,1.0,3.0,UNIVERSITY HOSPITAL & CLINICS_2390 WEST CONGRESS_LAFAYETTE_LA,UNIVERSITY HOSPITAL & CLINICS_2390 WEST CONGRESS_LAFAYETTE_LA
19349,831490,1,1.0,1.0,3.0,HILLCREST HOSPITAL_6780 MAYFIELD ROAD_MAYFIELD HEIGHTS_OH,HILLCREST HOSPITAL_6780 MAYFIELD ROAD_MAYFIELD HEIGHTS_OH
19348,788532,1,1.0,1.0,3.0,MOSAIC LIFE CARE AT ST JOSEPH_5325 FARAON STREET_SAINT JOSEPH_MO,MOSAIC LIFE CARE AT ST JOSEPH_5325 FARAON STREET_SAINT JOSEPH_MO
19313,373761,1,1.0,1.0,3.0,NOVANT HEALTH FORSYTH MEDICAL CENTER_3333 SILAS CREEK PARKWAY_WINSTON-SALEM_NC,NOVANT HEALTH FORSYTH MEDICAL CENTER_3333 SILAS CREEK PARKWAY_WINSTON-SALEM_NC
19292,454946,1,1.0,1.0,3.0,UAMS MEDICAL CENTER_4301 WEST MARKHAM STREET MAIL SLOT 612_LITTLE ROCK_AR,UAMS MEDICAL CENTER_4301 WEST MARKHAM STREET MAIL SLOT 612_LITTLE ROCK_AR
19282,164146,1,1.0,1.0,3.0,MCLAREN BAY REGION_1900 COLUMBUS AVE_BAY CITY_MI,MCLAREN BAY REGION_1900 COLUMBUS AVE_BAY CITY_MI
19278,462240,1,0.0,1.0,2.0,UMD PRINCE GEORGE'S HOSPITAL CTR_3001 HOSPITAL DRIVE_CHEVERLY_MD,PRINCE GEORGES  HOSPITAL CENTER_3001 HOSPITAL DRIVE_CHEVERLY_MD
19258,295331,1,1.0,1.0,3.0,"PALM BAY HOSPITAL_1425 MALABAR RD, NE_PALM BAY_FL","PALM BAY HOSPITAL_1425 MALABAR RD, NE_PALM BAY_FL"
19227,618303,1,1.0,1.0,3.0,SAN GORGONIO MEMORIAL HOSPITAL_600 NORTH HIGHLAND SPRINGS AVENUE_BANNING_CA,SAN GORGONIO MEMORIAL HOSPITAL_600 NORTH HIGHLAND SPRINGS AVENUE_BANNING_CA
19226,875812,1,1.0,1.0,3.0,ST JUDE MEDICAL CENTER_101 E VALENCIA MESA DRIVE_FULLERTON_CA,ST JUDE MEDICAL CENTER_101 E VALENCIA MESA DRIVE_FULLERTON_CA
19170,327750,1,1.0,1.0,3.0,AURORA ST LUKES MEDICAL CENTER_2900 W OKLAHOMA AVE_MILWAUKEE_WI,AURORA ST LUKES MEDICAL CENTER_2900 W OKLAHOMA AVE_MILWAUKEE_WI
19168,632588,1,1.0,1.0,3.0,PINNACLE HEALTH HOSPITALS_409 SOUTH SECOND STREET_HARRISBURG_PA,PINNACLE HEALTH HOSPITALS_409 SOUTH SECOND STREET_HARRISBURG_PA
19143,547525,1,0.0,1.0,2.0,ADVENTHEALTH SEBRING_4200 SUN N LAKE BLVD_SEBRING_FL,FLORIDA HOSPITAL HEARTLAND MEDICAL CENTER_4200 SUN N LAKE BLVD_SEBRING_FL
19127,674431,1,1.0,1.0,3.0,COLUMBIA MEMORIAL HOSPITAL_71 PROSPECT AVENUE_HUDSON_NY,COLUMBIA MEMORIAL HOSPITAL_71 PROSPECT AVENUE_HUDSON_NY
19120,484559,1,1.0,1.0,3.0,JFK MEDICAL CTR - ANTHONY M. YELENCSICS COMMUNITY_65 JAMES STREET_EDISON_NJ,JFK MEDICAL CTR - ANTHONY M. YELENCSICS COMMUNITY_65 JAMES STREET_EDISON_NJ
19107,837148,1,0.0,1.0,2.0,UT HEALTH EAST TEXAS TYLER REGIONAL HOSPITAL_1000 SOUTH BECKHAM AVE_TYLER_TX,EAST TEXAS MEDICAL CENTER_1000 SOUTH BECKHAM STREET_TYLER_TX
19067,369084,1,1.0,1.0,3.0,HILLCREST HOSPITAL SOUTH_8801 SOUTH 101ST EAST AVENUE_TULSA_OK,HILLCREST HOSPITAL SOUTH_8801 SOUTH 101ST EAST AVENUE_TULSA_OK
19057,278773,1,0.0,1.0,2.0,SSM HEALTH ST ANTHONY HOSPITAL - OKLAHOMA CITY_1000 NORTH LEE AVENUE_OKLAHOMA CITY_OK,ST ANTHONY HOSPITAL_1000 NORTH LEE AVENUE_OKLAHOMA CITY_OK
19028,438635,1,0.0,1.0,2.0,ASCENSION ST CLARES HOSPITAL_3400 MINISTRY PARKWAY_WESTON_WI,ST CLARES HOSPITAL OF WESTON_3400 MINISTRY PARKWAY_WESTON_WI
18992,630472,1,1.0,1.0,3.0,GARDEN GROVE HOSPITAL & MEDICAL CENTER_12601 GARDEN GROVE BLVD_GARDEN GROVE_CA,GARDEN GROVE HOSPITAL & MEDICAL CENTER_12601 GARDEN GROVE BLVD_GARDEN GROVE_CA
18990,824535,1,1.0,1.0,3.0,FAIRBANKS MEMORIAL HOSPITAL_1650 COWLES STREET_FAIRBANKS_AK,FAIRBANKS MEMORIAL HOSPITAL_1650 COWLES STREET_FAIRBANKS_AK
18964,883525,1,0.0,1.0,2.0,MIDMICHIGAN MEDICAL CENTER - WEST BRANCH_2463 SOUTH M-30_WEST BRANCH_MI,WEST BRANCH REGIONAL MEDICAL CENTER_2463 SOUTH M-30_WEST BRANCH_MI
18954,306595,1,1.0,1.0,3.0,EAST LIVERPOOL CITY HOSPITAL_425 WEST 5TH STREET_EAST LIVERPOOL_OH,EAST LIVERPOOL CITY HOSPITAL_425 WEST 5TH STREET_EAST LIVERPOOL_OH
18937,551842,1,1.0,1.0,3.0,MAYO CLINIC HEALTH SYSTEM IN EAU CLAIRE_1221 WHIPPLE ST_EAU CLAIRE_WI,MAYO CLINIC HEALTH SYSTEM IN EAU CLAIRE_1221 WHIPPLE ST_EAU CLAIRE_WI
18843,394760,1,1.0,1.0,3.0,CAPE FEAR VALLEY MEDICAL CENTER_1638 OWEN DRIVE P O BOX 2000_FAYETTEVILLE_NC,CAPE FEAR VALLEY MEDICAL CENTER_1638 OWEN DRIVE P O BOX 2000_FAYETTEVILLE_NC
18808,528077,1,1.0,1.0,3.0,CENTINELA HOSPITAL MEDICAL CENTER_555 EAST HARDY STREET_INGLEWOOD_CA,CENTINELA HOSPITAL MEDICAL CENTER_555 EAST HARDY STREET_INGLEWOOD_CA
18807,153669,1,1.0,1.0,3.0,FORT WALTON BEACH MEDICAL CENTER_1000 MAR-WALT DR_FORT WALTON BEACH_FL,FORT WALTON BEACH MEDICAL CENTER_1000 MAR-WALT DR_FORT WALTON BEACH_FL
18746,556334,1,1.0,1.0,3.0,PALMDALE REGIONAL MEDICAL CENTER_38600 MEDICAL CENTER DRIVE_PALMDALE_CA,PALMDALE REGIONAL MEDICAL CENTER_38600 MEDICAL CENTER DRIVE_PALMDALE_CA
18732,176211,1,0.0,1.0,2.0,UMD CHARLES REGIONAL  MEDICAL CENTER_5 GARRETT AVENUE_LA PLATA_MD,UNIVERSITY OF MD CHARLES REGIONAL  MEDICAL CENTER_5 GARRETT AVENUE_LA PLATA_MD
18716,668098,1,1.0,1.0,3.0,UNIVERSITY MEDICAL CENTER OF EL PASO_4815 ALAMEDA AVE_EL PASO_TX,UNIVERSITY MEDICAL CENTER OF EL PASO_4815 ALAMEDA AVE_EL PASO_TX
18627,408449,1,0.0,1.0,2.0,CLARK MEMORIAL HEALTH_1220 MISSOURI AVE_JEFFERSONVILLE_IN,CLARK MEMORIAL HOSPITAL_1220 MISSOURI AVE_JEFFERSONVILLE_IN
18619,427113,1,1.0,1.0,3.0,ATMORE COMMUNITY HOSPITAL_401 MEDICAL PARK DRIVE_ATMORE_AL,ATMORE COMMUNITY HOSPITAL_401 MEDICAL PARK DRIVE_ATMORE_AL
18609,541517,1,1.0,1.0,3.0,SACRED HEART HOSPITAL_900 W CLAIREMONT AVE_EAU CLAIRE_WI,SACRED HEART HOSPITAL_900 W CLAIREMONT AVE_EAU CLAIRE_WI
18526,673137,1,1.0,1.0,3.0,HIALEAH HOSPITAL_651 E 25TH ST_HIALEAH_FL,HIALEAH HOSPITAL_651 E 25TH ST_HIALEAH_FL
18513,677744,1,1.0,1.0,3.0,JUPITER MEDICAL CENTER_1210 S OLD DIXIE HWY_JUPITER_FL,JUPITER MEDICAL CENTER_1210 S OLD DIXIE HWY_JUPITER_FL
18461,709995,1,1.0,1.0,3.0,"GRADY GENERAL HOSPITAL_1155 5TH STREET, SE_CAIRO_GA","GRADY GENERAL HOSPITAL_1155 5TH STREET, SE_CAIRO_GA"
18298,299065,1,1.0,1.0,3.0,HUNTINGTON MEMORIAL HOSPITAL_100 W  CALIFORNIA BLVD_PASADENA_CA,HUNTINGTON MEMORIAL HOSPITAL_100 W  CALIFORNIA BLVD_PASADENA_CA
18254,329101,1,1.0,1.0,3.0,MCKEE MEDICAL CENTER_2000 BOISE AVE_LOVELAND_CO,MCKEE MEDICAL CENTER_2000 BOISE AVE_LOVELAND_CO
18232,417475,1,1.0,1.0,3.0,OCHSNER MEDICAL CENTER - BATON ROUGE_17000 MEDICAL CENTER DR_BATON ROUGE_LA,OCHSNER MEDICAL CENTER - BATON ROUGE_17000 MEDICAL CENTER DR_BATON ROUGE_LA
18227,715555,1,1.0,1.0,3.0,LABETTE HEALTH_1902 SOUTH US HWY 59_PARSONS_KS,LABETTE HEALTH_1902 SOUTH US HWY 59_PARSONS_KS
18194,405356,1,1.0,1.0,3.0,METRO NASHVILLE GENERAL HOSPITAL_1818 ALBION STREET_NASHVILLE_TN,METRO NASHVILLE GENERAL HOSPITAL_1818 ALBION STREET_NASHVILLE_TN
18182,588566,1,1.0,1.0,3.0,ELLIS HOSPITAL_1101 NOTT STREET_SCHENECTADY_NY,ELLIS HOSPITAL_1101 NOTT STREET_SCHENECTADY_NY
18177,501044,1,1.0,1.0,3.0,UF HEALTH JACKSONVILLE_655 W 8TH ST_JACKSONVILLE_FL,UF HEALTH JACKSONVILLE_655 W 8TH ST_JACKSONVILLE_FL
18160,157802,1,1.0,1.0,3.0,PALMERTON HOSPITAL_135 LAFAYETTE AVENUE_PALMERTON_PA,PALMERTON HOSPITAL_135 LAFAYETTE AVENUE_PALMERTON_PA
18105,889837,1,1.0,1.0,3.0,THE MEDICAL CENTER OF SOUTHEAST TEXAS_2555 JIMMY JOHNSON BLVD_PORT ARTHUR_TX,THE MEDICAL CENTER OF SOUTHEAST TEXAS_2555 JIMMY JOHNSON BLVD_PORT ARTHUR_TX
18098,600145,1,1.0,1.0,3.0,LANE REGIONAL MEDICAL CENTER_6300 MAIN STREET_ZACHARY_LA,LANE REGIONAL MEDICAL CENTER_6300 MAIN STREET_ZACHARY_LA
18094,413848,1,1.0,1.0,3.0,ST CHARLES PARISH HOSPITAL_1057 PAUL MAILLARD ROAD_LULING_LA,ST CHARLES PARISH HOSPITAL_1057 PAUL MAILLARD ROAD_LULING_LA
18074,163417,1,1.0,1.0,3.0,"OUR LADY OF LOURDES REGIONAL MEDICAL CENTER, INC_4801 AMBASSADOR CAFFERY PARKWAY_LAFAYETTE_LA","OUR LADY OF LOURDES REGIONAL MEDICAL CENTER, INC_4801 AMBASSADOR CAFFERY PARKWAY_LAFAYETTE_LA"
18066,531643,1,1.0,1.0,3.0,PALOMAR HEALTH DOWNTOWN CAMPUS_555 EAST VALLEY PARKWAY_ESCONDIDO_CA,PALOMAR HEALTH DOWNTOWN CAMPUS_555 E VALLEY PARKWAY_ESCONDIDO_CA
18045,426767,1,1.0,1.0,3.0,CRISP REGIONAL HOSPITAL_902 7TH STREET NORTH_CORDELE_GA,CRISP REGIONAL HOSPITAL_902 7TH STREET NORTH_CORDELE_GA
17980,148306,1,1.0,1.0,3.0,BANNER BAYWOOD MEDICAL CENTER_6644 EAST BAYWOOD AVENUE_MESA_AZ,BANNER BAYWOOD MEDICAL CENTER_6644 EAST BAYWOOD AVENUE_MESA_AZ
17980,140886,1,0.0,1.0,2.0,BANNER BAYWOOD MEDICAL CENTER_6644 EAST BAYWOOD AVENUE_MESA_AZ,BANNER HEART HOSPITAL_6750 EAST BAYWOOD AVENUE_MESA_AZ
17979,815256,1,1.0,1.0,3.0,ALBERT EINSTEIN MEDICAL CENTER_5501 OLD YORK ROAD_PHILADELPHIA_PA,ALBERT EINSTEIN MEDICAL CENTER_5501 OLD YORK ROAD_PHILADELPHIA_PA
17948,216258,1,1.0,1.0,3.0,UNIVERSITY OF MD MEDICAL CENTER MIDTOWN CAMPUS_827 LINDEN AVENUE_BALTIMORE_MD,UNIVERSITY OF MD MEDICAL CENTER MIDTOWN CAMPUS_827 LINDEN AVENUE_BALTIMORE_MD
17927,747640,1,1.0,1.0,3.0,"NORTHEAST GEORGIA MEDICAL CENTER, INC_743 SPRING STREET_GAINESVILLE_GA","NORTHEAST GEORGIA MEDICAL CENTER, INC_743 SPRING STREET_GAINESVILLE_GA"
17817,886942,1,1.0,1.0,3.0,RIVERSIDE UNIVERSITY HEALTH SYSTEM-MEDICAL CENTER_26520 CACTUS AVENUE_MORENO VALLEY_CA,RIVERSIDE UNIVERSITY HEALTH SYSTEM-MEDICAL CENTER_26520 CACTUS AVENUE_MORENO VALLEY_CA
17813,757506,1,1.0,1.0,3.0,MCCURTAIN MEMORIAL HOSPITAL_1301 LINCOLN ROAD_IDABEL_OK,MCCURTAIN MEMORIAL HOSPITAL_1301 LINCOLN ROAD_IDABEL_OK
17810,515853,1,1.0,1.0,3.0,GEISINGER-LEWISTOWN HOSPITAL_400 HIGHLAND AVENUE_LEWISTOWN_PA,GEISINGER-LEWISTOWN HOSPITAL_400 HIGHLAND AVENUE_LEWISTOWN_PA
17809,296211,1,1.0,1.0,3.0,PARADISE VALLEY HOSPITAL_2400 EAST 4TH ST_NATIONAL CITY_CA,PARADISE VALLEY HOSPITAL_2400 EAST 4TH ST_NATIONAL CITY_CA
17789,689892,1,1.0,0.0,2.0,CALIFORNIA PACIFIC MEDICAL CTR-DAVIES CAMPUS HOSP_601 DUBOCE AVENUE_SAN FRANCISCO_CA,CALIFORNIA PACIFIC MEDICAL CTR-PACIFIC CAMPUS HOSP_2333 BUCHANAN STREET_SAN FRANCISCO_CA
17770,313371,1,1.0,1.0,3.0,JACKSON-MADISON COUNTY GENERAL HOSPITAL_620 SKYLINE DRIVE_JACKSON_TN,JACKSON-MADISON COUNTY GENERAL HOSPITAL_620 SKYLINE DRIVE_JACKSON_TN
17735,261569,1,1.0,1.0,3.0,GREENE MEMORIAL HOSPITAL_1141 NORTH MONROE DRIVE_XENIA_OH,GREENE MEMORIAL HOSPITAL_1141 NORTH MONROE DRIVE_XENIA_OH
17726,224748,1,1.0,1.0,3.0,LONG ISLAND JEWISH MEDICAL CENTER_270 - 05 76TH AVENUE_NEW HYDE PARK_NY,LONG ISLAND JEWISH MEDICAL CENTER_270 - 05 76TH AVENUE_NEW HYDE PARK_NY
17698,537482,1,0.0,1.0,2.0,ASCENSION BORGESS HOSPITAL_1521 GULL ROAD_KALAMAZOO_MI,BORGESS MEDICAL CENTER_1521 GULL ROAD_KALAMAZOO_MI
17682,523836,1,1.0,1.0,3.0,ACADIA GENERAL HOSPITAL_1305 CROWLEY RAYNE HIGHWAY_CROWLEY_LA,ACADIA GENERAL HOSPITAL_1305 CROWLEY RAYNE HIGHWAY_CROWLEY_LA
17677,683090,1,1.0,1.0,3.0,CLAY COUNTY HOSPITAL_83825 HIGHWAY 9    P O BOX 1270_ASHLAND_AL,CLAY COUNTY HOSPITAL_83825 HIGHWAY 9    P O BOX 1270_ASHLAND_AL
17631,715040,1,1.0,1.0,3.0,AMERICAN FORK HOSPITAL_170 NORTH 1100 EAST_AMERICAN FORK_UT,AMERICAN FORK HOSPITAL_170 NORTH 1100 EAST_AMERICAN FORK_UT
17624,422767,1,0.0,1.0,2.0,STEWARD ROCKLEDGE HOSPITAL_110 LONGWOOD AVE_ROCKLEDGE_FL,WUESTHOFF MEDICAL CENTER-ROCKLEDGE_110 LONGWOOD AVE_ROCKLEDGE_FL
17595,329505,1,1.0,1.0,3.0,MIDMICHIGAN MEDICAL CENTER-GRATIOT_300 E WARWICK DR_ALMA_MI,MIDMICHIGAN MEDICAL CENTER-GRATIOT_300 E WARWICK DR_ALMA_MI
17455,666885,1,1.0,1.0,3.0,MERIT HEALTH RANKIN_350 CROSSGATES BLVD_BRANDON_MS,MERIT HEALTH RANKIN_350 CROSSGATES BLVD_BRANDON_MS
17452,807611,1,1.0,1.0,3.0,ADVENTIST GLENOAKS_701 WINTHROP AVENUE_GLENDALE HEIGHTS_IL,ADVENTIST GLENOAKS_701 WINTHROP AVENUE_GLENDALE HEIGHTS_IL
17436,345826,1,1.0,1.0,3.0,OUR LADY OF THE LAKE REGIONAL MEDICAL CENTER_5000 HENNESSY BLVD_BATON ROUGE_LA,OUR LADY OF THE LAKE REGIONAL MEDICAL CENTER_5000 HENNESSY BLVD_BATON ROUGE_LA
17425,149967,1,1.0,1.0,3.0,MOREHOUSE GENERAL HOSPITAL_323 W WALNUT_BASTROP_LA,MOREHOUSE GENERAL HOSPITAL_323 W WALNUT_BASTROP_LA
17408,672953,1,1.0,1.0,3.0,OROVILLE HOSPITAL_2767 OLIVE HIGHWAY_OROVILLE_CA,OROVILLE HOSPITAL_2767 OLIVE HIGHWAY_OROVILLE_CA
17387,657764,1,1.0,1.0,3.0,CAPE CORAL HOSPITAL_636 DEL PRADO BLVD_CAPE CORAL_FL,CAPE CORAL HOSPITAL_636 DEL PRADO BLVD_CAPE CORAL_FL
17367,428465,1,0.0,1.0,2.0,ASCENSION ST VINCENT'S SOUTHSIDE_4201 BELFORT RD_JACKSONVILLE_FL,ST VINCENT'S MEDICAL CENTER SOUTHSIDE_4201 BELFORT RD_JACKSONVILLE_FL
17350,406336,1,1.0,1.0,3.0,WINCHESTER HOSPITAL_41 HIGHLAND AVENUE_WINCHESTER_MA,WINCHESTER HOSPITAL_41 HIGHLAND AVENUE_WINCHESTER_MA
17345,774362,1,1.0,1.0,3.0,TISHOMINGO HEALTH SERVICES INC_1777 CURTIS DRIVE_IUKA_MS,TISHOMINGO HEALTH SERVICES INC_1777 CURTIS DRIVE_IUKA_MS
17267,777034,1,1.0,1.0,3.0,EASTERN NIAGARA HOSPITAL_521 EAST AVENUE_LOCKPORT_NY,EASTERN NIAGARA HOSPITAL_521 EAST AVENUE_LOCKPORT_NY
17222,437659,1,1.0,1.0,3.0,SAINT MARY'S REGIONAL MEDICAL CENTER_235 W 6TH ST_RENO_NV,SAINT MARY'S REGIONAL MEDICAL CENTER_235 W 6TH ST_RENO_NV
17146,646526,1,1.0,1.0,3.0,SAINT LUKE'S SOUTH HOSPITAL_12300 METCALF AVENUE_OVERLAND PARK_KS,SAINT LUKE'S SOUTH HOSPITAL_12300 METCALF AVENUE_OVERLAND PARK_KS
17139,461783,1,1.0,1.0,3.0,INOVA FAIRFAX HOSPITAL_3300 GALLOWS ROAD_FALLS CHURCH_VA,INOVA FAIRFAX HOSPITAL_3300 GALLOWS ROAD_FALLS CHURCH_VA
17122,400129,1,1.0,1.0,3.0,SOUTHWEST GENERAL HOSPITAL_7400 BARLITE BLVD_SAN ANTONIO_TX,SOUTHWEST GENERAL HOSPITAL_7400 BARLITE BLVD_SAN ANTONIO_TX
17064,674234,1,1.0,1.0,3.0,SOUTH SUNFLOWER COUNTY HOSPITAL_121 E BAKER ST_INDIANOLA_MS,SOUTH SUNFLOWER COUNTY HOSPITAL_121 E BAKER ST_INDIANOLA_MS
17008,754197,1,1.0,1.0,3.0,HERRIN HOSPITAL_201 S 14TH ST_HERRIN_IL,HERRIN HOSPITAL_201 S 14TH ST_HERRIN_IL
16961,366509,1,1.0,1.0,3.0,VICTOR VALLEY GLOBAL MEDICAL CENTER_15248 11TH ST_VICTORVILLE_CA,VICTOR VALLEY GLOBAL MEDICAL CENTER_15248 11TH ST_VICTORVILLE_CA
16939,514122,1,1.0,1.0,3.0,SYCAMORE SHOALS HOSPITAL_1501 WEST ELK AVENUE_ELIZABETHTON_TN,SYCAMORE SHOALS HOSPITAL_1501 WEST ELK AVENUE_ELIZABETHTON_TN
16885,454750,1,1.0,1.0,3.0,MEMORIAL MEDICAL CENTER_701 N FIRST ST_SPRINGFIELD_IL,MEMORIAL MEDICAL CENTER_701 N FIRST ST_SPRINGFIELD_IL
16716,327828,1,1.0,1.0,3.0,KANSAS HEART HOSPITAL_3601 NORTH WEBB ROAD_WICHITA_KS,KANSAS HEART HOSPITAL_3601 NORTH WEBB ROAD_WICHITA_KS
16703,721751,1,1.0,1.0,3.0,UNIVERSITY OF MISSISSIPPI MED CENTER_2500 N STATE ST_JACKSON_MS,UNIVERSITY OF MISSISSIPPI MED CENTER_2500 N STATE ST_JACKSON_MS
16703,819349,1,0.0,1.0,2.0,UNIVERSITY OF MISSISSIPPI MED CENTER_2500 N STATE ST_JACKSON_MS,MISSISSIPPI BAPTIST MEDICAL CENTER_1225 N STATE ST_JACKSON_MS
16696,286774,1,1.0,1.0,3.0,ST JOSEPH HOSPITAL_172 KINSLEY ST_NASHUA_NH,ST JOSEPH HOSPITAL_172 KINSLEY ST_NASHUA_NH
16654,198682,1,1.0,1.0,3.0,LEWISGALE HOSPITAL PULASKI_2400 LEE HIGHWAY_PULASKI_VA,LEWISGALE HOSPITAL PULASKI_2400 LEE HIGHWAY_PULASKI_VA
16585,304913,1,1.0,1.0,3.0,"MARTIN LUTHER KING, JR. COMMUNITY HOSPITAL_1680 EAST 120TH STREET_LOS ANGELES_CA","MARTIN LUTHER KING, JR. COMMUNITY HOSPITAL_1680 EAST 120TH STREET_LOS ANGELES_CA"
16572,797591,1,1.0,1.0,3.0,SWEETWATER HOSPITAL ASSOCIATION_304 WRIGHT ST_SWEETWATER_TN,SWEETWATER HOSPITAL ASSOCIATION_304 WRIGHT ST_SWEETWATER_TN
16540,239680,1,1.0,1.0,3.0,ST MARK'S HOSPITAL_1200 EAST 3900 SOUTH_SALT LAKE CITY_UT,ST MARK'S HOSPITAL_1200 EAST 3900 SOUTH_SALT LAKE CITY_UT
16517,877349,1,1.0,1.0,3.0,ROCKVILLE GENERAL HOSPITAL_31 UNION ST_ROCKVILLE_CT,ROCKVILLE GENERAL HOSPITAL_31 UNION ST_ROCKVILLE_CT
16505,452382,1,1.0,1.0,3.0,MERIT HEALTH MADISON_161 RIVER OAKS DRIVE_CANTON_MS,MERIT HEALTH MADISON_161 RIVER OAKS DRIVE_CANTON_MS
16452,890851,1,1.0,1.0,3.0,SHELBY BAPTIST MEDICAL CENTER_1000 FIRST STREET NORTH_ALABASTER_AL,SHELBY BAPTIST MEDICAL CENTER_1000 FIRST STREET NORTH_ALABASTER_AL
16451,552602,1,1.0,1.0,3.0,SPECTRUM HEALTH BIG RAPIDS HOSPITAL_605 OAK STREET_BIG RAPIDS_MI,SPECTRUM HEALTH BIG RAPIDS HOSPITAL_605 OAK STREET_BIG RAPIDS_MI
16329,341360,1,0.0,1.0,2.0,UNC LENOIR HEALTH CARE_100 AIRPORT RD_KINSTON_NC,LENOIR MEMORIAL HOSPITAL_100 AIRPORT RD_KINSTON_NC
16306,116105,1,1.0,1.0,3.0,UNIVERSITY HOSPITALS SAMARITAN MEDICAL CENTER_1025 CENTER ST_ASHLAND_OH,UNIVERSITY HOSPITALS SAMARITAN MEDICAL CENTER_1025 CENTER ST_ASHLAND_OH
16287,501754,1,1.0,1.0,3.0,JERSEY COMMUNITY HOSPITAL_400 MAPLE SUMMIT ROAD_JERSEYVILLE_IL,JERSEY COMMUNITY HOSPITAL_400 MAPLE SUMMIT ROAD_JERSEYVILLE_IL
16246,783959,1,1.0,1.0,3.0,SMYTH COUNTY COMMUNITY HOSPITAL_245 MEDICAL PARK DRIVE_MARION_VA,SMYTH COUNTY COMMUNITY HOSPITAL_245 MEDICAL PARK DRIVE_MARION_VA
16074,889538,1,1.0,1.0,3.0,ST MARY'S MEDICAL CENTER_450 STANYAN ST_SAN FRANCISCO_CA,ST MARY'S MEDICAL CENTER_450 STANYAN ST_SAN FRANCISCO_CA
16061,597818,1,1.0,1.0,3.0,CHI HEALTH ST ELIZABETH_555 SOUTH 70TH ST_LINCOLN_NE,CHI HEALTH ST ELIZABETH_555 SOUTH 70TH ST_LINCOLN_NE
16052,895716,1,1.0,1.0,3.0,EAST ALABAMA MEDICAL CENTER_2000 PEPPERELL PARKWAY_OPELIKA_AL,EAST ALABAMA MEDICAL CENTER_2000 PEPPERELL PARKWAY_OPELIKA_AL
16027,242909,1,1.0,1.0,3.0,SANTA BARBARA COTTAGE HOSPITAL_400 WEST PUEBLO_SANTA BARBARA_CA,SANTA BARBARA COTTAGE HOSPITAL_400 WEST PUEBLO_SANTA BARBARA_CA
15932,702922,1,1.0,1.0,3.0,METHODIST HEALTHCARE MEMPHIS HOSPITALS_1265 UNION AVE SUITE 700_MEMPHIS_TN,METHODIST HEALTHCARE MEMPHIS HOSPITALS_1265 UNION AVE SUITE 700_MEMPHIS_TN
15928,572052,1,1.0,1.0,3.0,CHRISTUS ST MICHAEL HEALTH SYSTEM_2600 ST MICHAEL DR_TEXARKANA_TX,CHRISTUS ST MICHAEL HEALTH SYSTEM_2600 ST MICHAEL DR_TEXARKANA_TX
15861,473821,1,1.0,1.0,3.0,CAPE CANAVERAL HOSPITAL_701 W COCOA BEACH CAUSEWAY_COCOA BEACH_FL,CAPE CANAVERAL HOSPITAL_701 W COCOA BEACH CAUSEWAY_COCOA BEACH_FL
15849,107189,1,1.0,1.0,3.0,SUTTER AMADOR HOSPITAL_200 MISSION BLVD_JACKSON_CA,SUTTER AMADOR HOSPITAL_200 MISSION BLVD_JACKSON_CA
15843,341057,1,1.0,1.0,3.0,SENTARA ALBEMARLE MEDICAL CENTER_1144 N ROAD ST_ELIZABETH CITY_NC,SENTARA ALBEMARLE MEDICAL CENTER_1144 N ROAD ST_ELIZABETH CITY_NC
